object_type,page_number,x0,x1,y0,y1,doctop,top,bottom,width,height,adv,evenodd,fill,fontname,linewidth,matrix,mcid,ncs,non_stroking_color,non_stroking_pattern,pts,size,stroke,stroking_color,stroking_pattern,tag,text,upright
char,1,170.42,173.62256,280.89888,286.65888,325.34112,325.34112,331.10112,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 170.42, 282.12)",,ICCBased,,,,5.759999999999991,,,,,5,1
char,1,173.54192,176.74448,280.89888,286.65888,325.34112,325.34112,331.10112,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 173.54192, 282.12)",,ICCBased,,,,5.759999999999991,,,,,0,1
char,1,190.37264,193.5752,280.89888,286.65888,325.34112,325.34112,331.10112,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 190.37264, 282.12)",,ICCBased,,,,5.759999999999991,,,,,2,1
char,1,193.49455999999998,196.69711999999998,280.89888,286.65888,325.34112,325.34112,331.10112,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 193.49455999999998, 282.12)",,ICCBased,,,,5.759999999999991,,,,,3,1
char,1,196.61648,198.21776,280.89888,286.65888,325.34112,325.34112,331.10112,1.6012800000000027,5.759999999999991,0.278,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 196.61648, 282.12)",,ICCBased,,,,5.759999999999991,,,,,",",1
char,1,198.29264,201.4952,280.89888,286.65888,325.34112,325.34112,331.10112,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 198.29264, 282.12)",,ICCBased,,,,5.759999999999991,,,,,5,1
char,1,201.41456,204.61712,280.89888,286.65888,325.34112,325.34112,331.10112,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 201.41456, 282.12)",,ICCBased,,,,5.759999999999991,,,,,1,1
char,1,204.53648000000004,207.73904000000005,280.89888,286.65888,325.34112,325.34112,331.10112,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 204.53648000000004, 282.12)",,ICCBased,,,,5.759999999999991,,,,,9,1
char,1,222.53,225.73256,280.89888,286.65888,325.34112,325.34112,331.10112,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 222.53, 282.12)",,ICCBased,,,,5.759999999999991,,,,,6,1
char,1,225.650192,228.852752,280.89888,286.65888,325.34112,325.34112,331.10112,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 225.650192, 282.12)",,ICCBased,,,,5.759999999999991,,,,,6,1
char,1,228.770384,231.972944,280.89888,286.65888,325.34112,325.34112,331.10112,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 228.770384, 282.12)",,ICCBased,,,,5.759999999999991,,,,,5,1
char,1,252.292496,255.495056,280.89888,286.65888,325.34112,325.34112,331.10112,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 252.292496, 282.12)",,ICCBased,,,,5.759999999999991,,,,,1,1
char,1,255.412688,258.615248,280.89888,286.65888,325.34112,325.34112,331.10112,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 255.412688, 282.12)",,ICCBased,,,,5.759999999999991,,,,,4,1
char,1,258.53288,261.73544,280.89888,286.65888,325.34112,325.34112,331.10112,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 258.53288, 282.12)",,ICCBased,,,,5.759999999999991,,,,,9,1
char,1,285.91,289.11256000000003,280.89888,286.65888,325.34112,325.34112,331.10112,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 285.91, 282.12)",,ICCBased,,,,5.759999999999991,,,,,0,1
char,1,323.83,327.03256,280.89888,286.65888,325.34112,325.34112,331.10112,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 323.83, 282.12)",,ICCBased,,,,5.759999999999991,,,,,0,1
char,1,361.75,364.95256,280.89888,286.65888,325.34112,325.34112,331.10112,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 361.75, 282.12)",,ICCBased,,,,5.759999999999991,,,,,3,1
char,1,399.7,402.90256,280.89888,286.65888,325.34112,325.34112,331.10112,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 399.7, 282.12)",,ICCBased,,,,5.759999999999991,,,,,0,1
char,1,434.5,437.70256,280.89888,286.65888,325.34112,325.34112,331.10112,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 434.5, 282.12)",,ICCBased,,,,5.759999999999991,,,,,1,1
char,1,437.620192,440.822752,280.89888,286.65888,325.34112,325.34112,331.10112,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 437.620192, 282.12)",,ICCBased,,,,5.759999999999991,,,,,6,1
char,1,472.42,475.62256,280.89888,286.65888,325.34112,325.34112,331.10112,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 472.42, 282.12)",,ICCBased,,,,5.759999999999991,,,,,2,1
char,1,475.540192,478.742752,280.89888,286.65888,325.34112,325.34112,331.10112,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 475.540192, 282.12)",,ICCBased,,,,5.759999999999991,,,,,5,1
char,1,513.48,516.68256,280.89888,286.65888,325.34112,325.34112,331.10112,3.2025599999999486,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 513.48, 282.12)",,ICCBased,,,,5.759999999999991,,,,,0,1
char,1,551.4,554.6025599999999,280.89888,286.65888,325.34112,325.34112,331.10112,3.2025599999999486,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 551.4, 282.12)",,ICCBased,,,,5.759999999999991,,,,,0,1
char,1,589.34,592.54256,280.89888,286.65888,325.34112,325.34112,331.10112,3.2025599999999486,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 589.34, 282.12)",,ICCBased,,,,5.759999999999991,,,,,0,1
char,1,627.26,630.4625599999999,280.89888,286.65888,325.34112,325.34112,331.10112,3.2025599999999486,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 627.26, 282.12)",,ICCBased,,,,5.759999999999991,,,,,0,1
char,1,734.81,738.0125599999999,280.89888,286.65888,325.34112,325.34112,331.10112,3.2025599999999486,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 734.81, 282.12)",,ICCBased,,,,5.759999999999991,,,,,2,1
char,1,737.9301919999999,741.1327519999999,280.89888,286.65888,325.34112,325.34112,331.10112,3.2025599999999486,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 737.9301919999999, 282.12)",,ICCBased,,,,5.759999999999991,,,,,4,1
char,1,741.0503839999999,744.2529439999998,280.89888,286.65888,325.34112,325.34112,331.10112,3.2025599999999486,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 741.0503839999999, 282.12)",,ICCBased,,,,5.759999999999991,,,,,3,1
char,1,772.728656,775.931216,280.89888,286.65888,325.34112,325.34112,331.10112,3.2025599999999486,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 772.728656, 282.12)",,ICCBased,,,,5.759999999999991,,,,,2,1
char,1,775.848848,779.0514079999999,280.89888,286.65888,325.34112,325.34112,331.10112,3.2025599999999486,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 775.848848, 282.12)",,ICCBased,,,,5.759999999999991,,,,,2,1
char,1,778.96904,782.1715999999999,280.89888,286.65888,325.34112,325.34112,331.10112,3.2025599999999486,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 778.96904, 282.12)",,ICCBased,,,,5.759999999999991,,,,,0,1
char,1,813.79,816.9925599999999,280.89888,286.65888,325.34112,325.34112,331.10112,3.2025599999999486,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 813.79, 282.12)",,ICCBased,,,,5.759999999999991,,,,,1,1
char,1,816.9101919999999,820.1127519999999,280.89888,286.65888,325.34112,325.34112,331.10112,3.2025599999999486,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 816.9101919999999, 282.12)",,ICCBased,,,,5.759999999999991,,,,,6,1
char,1,854.83,858.03256,280.89888,286.65888,325.34112,325.34112,331.10112,3.2025599999999486,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 854.83, 282.12)",,ICCBased,,,,5.759999999999991,,,,,5,1
char,1,892.78,895.9825599999999,280.89888,286.65888,325.34112,325.34112,331.10112,3.2025599999999486,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 892.78, 282.12)",,ICCBased,,,,5.759999999999991,,,,,4,1
char,1,930.7,933.90256,280.89888,286.65888,325.34112,325.34112,331.10112,3.2025599999999486,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 930.7, 282.12)",,ICCBased,,,,5.759999999999991,,,,,0,1
char,1,956.379808,959.582368,280.89888,286.65888,325.34112,325.34112,331.10112,3.2025599999999486,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 956.379808, 282.12)",,ICCBased,,,,5.759999999999991,,,,,3,1
char,1,959.503456,962.706016,280.89888,286.65888,325.34112,325.34112,331.10112,3.2025599999999486,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 959.503456, 282.12)",,ICCBased,,,,5.759999999999991,,,,,6,1
char,1,962.627104,964.228384,280.89888,286.65888,325.34112,325.34112,331.10112,1.6012799999999743,5.759999999999991,0.278,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 962.627104, 282.12)",,ICCBased,,,,5.759999999999991,,,,,",",1
char,1,964.3049920000001,967.507552,280.89888,286.65888,325.34112,325.34112,331.10112,3.2025599999999486,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 964.3049920000001, 282.12)",,ICCBased,,,,5.759999999999991,,,,,4,1
char,1,967.4286400000001,970.6312,280.89888,286.65888,325.34112,325.34112,331.10112,3.2025599999999486,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 967.4286400000001, 282.12)",,ICCBased,,,,5.759999999999991,,,,,2,1
char,1,970.5522880000001,973.754848,280.89888,286.65888,325.34112,325.34112,331.10112,3.2025599999999486,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 970.5522880000001, 282.12)",,ICCBased,,,,5.759999999999991,,,,,1,1
char,1,43.2,47.358720000000005,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,4.158720000000002,5.759999999999991,0.722,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 43.2, 274.92)",,ICCBased,,,,5.759999999999991,,,,,N,1
char,1,47.27808,50.48064,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,3.2025599999999983,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 47.27808, 274.92)",,ICCBased,,,,5.759999999999991,,,,,o,1
char,1,50.400000000000006,52.31808000000001,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,1.9180800000000033,5.759999999999991,0.333,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 50.400000000000006, 274.92)",,ICCBased,,,,5.759999999999991,,,,,r,1
char,1,52.31808,53.919360000000005,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,1.6012800000000027,5.759999999999991,0.278,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 52.31808, 274.92)",,ICCBased,,,,5.759999999999991,,,,,t,1
char,1,53.994240000000005,57.1968,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,3.2025599999999983,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 53.994240000000005, 274.92)",,ICCBased,,,,5.759999999999991,,,,,h,1
char,1,57.34656,58.94784,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,1.6012800000000027,5.759999999999991,0.278,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 57.34656, 274.92)",,ICCBased,,,,5.759999999999991,,,,, ,1
char,1,59.02272,63.18144,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,4.158720000000002,5.759999999999991,0.722,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 59.02272, 274.92)",,ICCBased,,,,5.759999999999991,,,,,C,1
char,1,63.1008,66.30336,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,3.2025599999999983,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 63.1008, 274.92)",,ICCBased,,,,5.759999999999991,,,,,a,1
char,1,66.22272,68.1408,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,1.9180800000000033,5.759999999999991,0.333,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 66.22272, 274.92)",,ICCBased,,,,5.759999999999991,,,,,r,1
char,1,68.1408,71.34336,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 68.1408, 274.92)",,ICCBased,,,,5.759999999999991,,,,,o,1
char,1,71.26272,72.54144000000001,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,1.278720000000007,5.759999999999991,0.222,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 71.26272, 274.92)",,ICCBased,,,,5.759999999999991,,,,,l,1
char,1,72.69696,73.97568000000001,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,1.278720000000007,5.759999999999991,0.222,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 72.69696, 274.92)",,ICCBased,,,,5.759999999999991,,,,,i,1
char,1,73.89504,77.0976,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 73.89504, 274.92)",,ICCBased,,,,5.759999999999991,,,,,n,1
char,1,77.24736,80.44992,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 77.24736, 274.92)",,ICCBased,,,,5.759999999999991,,,,,a,1
char,1,126.98,130.18256,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,3.202559999999991,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 126.98, 274.92)",,ICCBased,,,,5.759999999999991,,,,,2,1
char,1,130.10192,133.30448,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 130.10192, 274.92)",,ICCBased,,,,5.759999999999991,,,,,2,1
char,1,133.22384,134.82512,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,1.6012800000000027,5.759999999999991,0.278,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 133.22384, 274.92)",,ICCBased,,,,5.759999999999991,,,,,",",1
char,1,134.9,138.10256,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 134.9, 274.92)",,ICCBased,,,,5.759999999999991,,,,,4,1
char,1,138.02192,141.22448,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 138.02192, 274.92)",,ICCBased,,,,5.759999999999991,,,,,6,1
char,1,141.14384,144.34640000000002,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 141.14384, 274.92)",,ICCBased,,,,5.759999999999991,,,,,9,1
char,1,162.50191999999998,165.70448,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 162.50191999999998, 274.92)",,ICCBased,,,,5.759999999999991,,,,,1,1
char,1,165.62384,167.22512,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,1.6012800000000027,5.759999999999991,0.278,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 165.62384, 274.92)",,ICCBased,,,,5.759999999999991,,,,,",",1
char,1,167.3,170.50256000000002,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 167.3, 274.92)",,ICCBased,,,,5.759999999999991,,,,,3,1
char,1,170.42192,173.62448,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 170.42192, 274.92)",,ICCBased,,,,5.759999999999991,,,,,7,1
char,1,173.54384,176.7464,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 173.54384, 274.92)",,ICCBased,,,,5.759999999999991,,,,,0,1
char,1,190.37456,193.57712,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 190.37456, 274.92)",,ICCBased,,,,5.759999999999991,,,,,2,1
char,1,193.49648000000002,196.69904000000002,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 193.49648000000002, 274.92)",,ICCBased,,,,5.759999999999991,,,,,0,1
char,1,196.6184,198.21968,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,1.6012800000000027,5.759999999999991,0.278,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 196.6184, 274.92)",,ICCBased,,,,5.759999999999991,,,,,",",1
char,1,198.29456000000002,201.49712000000002,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 198.29456000000002, 274.92)",,ICCBased,,,,5.759999999999991,,,,,1,1
char,1,201.41648000000004,204.61904000000004,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 201.41648000000004, 274.92)",,ICCBased,,,,5.759999999999991,,,,,0,1
char,1,204.53840000000002,207.74096000000003,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 204.53840000000002, 274.92)",,ICCBased,,,,5.759999999999991,,,,,7,1
char,1,222.53,225.73256,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 222.53, 274.92)",,ICCBased,,,,5.759999999999991,,,,,5,1
char,1,225.650192,228.852752,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 225.650192, 274.92)",,ICCBased,,,,5.759999999999991,,,,,7,1
char,1,228.770384,231.972944,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 228.770384, 274.92)",,ICCBased,,,,5.759999999999991,,,,,6,1
char,1,252.292496,255.495056,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 252.292496, 274.92)",,ICCBased,,,,5.759999999999991,,,,,2,1
char,1,255.412688,258.615248,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 255.412688, 274.92)",,ICCBased,,,,5.759999999999991,,,,,0,1
char,1,258.53288,261.73544,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 258.53288, 274.92)",,ICCBased,,,,5.759999999999991,,,,,2,1
char,1,285.91,289.11256000000003,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 285.91, 274.92)",,ICCBased,,,,5.759999999999991,,,,,0,1
char,1,320.71,323.91256,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 320.71, 274.92)",,ICCBased,,,,5.759999999999991,,,,,1,1
char,1,323.83019199999995,327.03275199999996,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 323.83019199999995, 274.92)",,ICCBased,,,,5.759999999999991,,,,,6,1
char,1,358.63,361.83256,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 358.63, 274.92)",,ICCBased,,,,5.759999999999991,,,,,2,1
char,1,361.75019199999997,364.952752,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 361.75019199999997, 274.92)",,ICCBased,,,,5.759999999999991,,,,,5,1
char,1,399.7,402.90256,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 399.7, 274.92)",,ICCBased,,,,5.759999999999991,,,,,0,1
char,1,426.580192,429.782752,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 426.580192, 274.92)",,ICCBased,,,,5.759999999999991,,,,,1,1
char,1,429.700384,431.30166399999996,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,1.6012799999999743,5.759999999999991,0.278,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 429.700384, 274.92)",,ICCBased,,,,5.759999999999991,,,,,",",1
char,1,431.374816,434.577376,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 431.374816, 274.92)",,ICCBased,,,,5.759999999999991,,,,,7,1
char,1,434.495008,437.697568,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 434.495008, 274.92)",,ICCBased,,,,5.759999999999991,,,,,7,1
char,1,437.61519999999996,440.81775999999996,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 437.61519999999996, 274.92)",,ICCBased,,,,5.759999999999991,,,,,1,1
char,1,464.495392,467.697952,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 464.495392, 274.92)",,ICCBased,,,,5.759999999999991,,,,,2,1
char,1,467.615584,469.216864,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,1.6012799999999743,5.759999999999991,0.278,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 467.615584, 274.92)",,ICCBased,,,,5.759999999999991,,,,,",",1
char,1,469.290016,472.492576,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 469.290016, 274.92)",,ICCBased,,,,5.759999999999991,,,,,6,1
char,1,472.410208,475.612768,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 472.410208, 274.92)",,ICCBased,,,,5.759999999999991,,,,,4,1
char,1,475.5304,478.73296,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 475.5304, 274.92)",,ICCBased,,,,5.759999999999991,,,,,4,1
char,1,513.48,516.68256,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,3.2025599999999486,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 513.48, 274.92)",,ICCBased,,,,5.759999999999991,,,,,7,1
char,1,551.4,554.6025599999999,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,3.2025599999999486,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 551.4, 274.92)",,ICCBased,,,,5.759999999999991,,,,,0,1
char,1,589.34,592.54256,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,3.2025599999999486,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 589.34, 274.92)",,ICCBased,,,,5.759999999999991,,,,,0,1
char,1,627.26,630.4625599999999,273.69888000000003,279.45888,332.54112,332.54112,338.30111999999997,3.2025599999999486,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 627.26, 274.92)",,ICCBased,,,,5.759999999999991,,,,,0,1
